"","id","county","non_wa_percentage","tot_pop","median_HH_income","five_mg_percentage","ten_mg_percentage","score"
"179","0500000US12101","Pasco County, Florida",0.251720966369032,525141,55828,0.018640350877193,0.00219298245614035,0.0215020382013395
"180","0500000US24045","Wicomico County, Maryland",0.370115009975355,102252,54402,0.0131868131868132,0.00263736263736264,0.0214520558886038
"181","0500000US36075","Oswego County, New York",0.0593867952409501,118427,58459,0.0347003154574132,0.00736067297581493,0.021407130229798
"182","0500000US24033","Prince George's County, Maryland",0.872273978927235,909705,86290,0.0123755949805279,0.00328861964517525,0.0213151160711881
"183","0500000US25015","Hampshire County, Massachusetts",0.162115013316613,161077,74778,0.02526395173454,0.00641025641025641,0.0213075332169103
"184","0500000US34007","Camden County, New Jersey",0.431289310660893,506224,73672,0.0164981373070782,0.00319318786588611,0.0211968394364382
"185","0500000US12069","Lake County, Florida",0.298243938025429,345432,57588,0.0214435146443515,0,0.0211298946979906
"186","0500000US12103","Pinellas County, Florida",0.257840987833831,968341,56737,0.0188314823756639,0.00193143408981169,0.0211044926426831
"187","0500000US20173","Sedgwick County, Kansas",0.31762592171107,513176,59716,0.0142036869144757,0.00362647325475975,0.0210414850905734
"188","0500000US39113","Montgomery County, Ohio",0.291278668289847,531467,54537,0.0124127230411171,0.00400827514869408,0.0210069771181566
"189","0500000US12089","Nassau County, Florida",0.129020198974977,82925,70939,0.0397727272727273,0,0.0209255417826832
"190","0500000US12095","Orange County, Florida",0.595674821763215,1355921,63461,0.0165052027269465,0,0.0208576857914752
"191","0500000US39043","Erie County, Ohio",0.166305510968432,74760,60653,0.017329255861366,0.00611620795107034,0.0206527349583595
"192","0500000US12109","St. Johns County, Florida",0.171564222197601,243693,90356,0.0421940928270042,0,0.0200981261316571
"193","0500000US26049","Genesee County, Michigan",0.27401543112926,407488,50389,0.0114827201783724,0.00356744704570792,0.0200966350643065
"194","0500000US04017","Navajo County, Arizona",0.584365459896039,109079,38897,0.0097799511002445,0,0.0199714865814538
"195","0500000US19155","Pottawattamie County, Iowa",0.122741286289287,93416,60056,0.0128388017118402,0.00998573466476462,0.0198882375048206
"196","0500000US13051","Chatham County, Georgia",0.513831232350186,289309,57611,0.010290986515259,0.00248403122782115,0.0197278542080224
"197","0500000US12005","Bay County, Florida",0.237154642300364,184736,59450,0.0231023102310231,0,0.0196637758549198
"198","0500000US26075","Jackson County, Michigan",0.152217099827829,158563,55124,0.0158590308370044,0.0052863436123348,0.0194385532244695
"199","0500000US17119","Madison County, Illinois",0.149179456439372,265251,67440,0.0190677966101695,0.00677966101694915,0.0194161544547166
"200","0500000US17089","Kane County, Illinois",0.427976673580425,532272,84368,0.0141169403283941,0.00470564677613136,0.0189569808515003
"201","0500000US36071","Orange County, New York",0.35440464717004,379758,84458,0.0165579528349222,0.00464124435524335,0.0189258933627018
"202","0500000US37191","Wayne County, North Carolina",0.463375977372109,123034,44596,0.0119047619047619,0,0.0188816138697153
"203","0500000US35045","San Juan County, New Mexico",0.616820441705997,126917,44321,0.0101010101010101,0,0.0185986825203273
"204","0500000US36119","Westchester County, New York",0.462285330657561,969689,101908,0.0182170717409929,0.00428371736483744,0.0185685492423681
"205","0500000US18039","Elkhart County, Indiana",0.249581280546931,204194,54531,0.0194479297365119,0,0.0185132841324566
"206","0500000US33013","Merrimack County, New Hampshire",0.0753921110592004,149830,76218,0.0329127811300055,0.00822819528250137,0.0184802904127152
"207","0500000US33011","Hillsborough County, New Hampshire",0.154282146349019,413204,83626,0.0237453688110475,0.00673627484001347,0.0181641943361779
"208","0500000US09001","Fairfield County, Connecticut",0.377622110667863,943038,97053,0.0173521549500539,0.0050649533367725,0.0180807565963304
"209","0500000US39153","Summit County, Ohio",0.229674579050588,541514,57364,0.0147910760507827,0.00295821521015654,0.017975972312962
"210","0500000US12099","Palm Beach County, Florida",0.451563715701904,1470344,66623,0.0143465045592705,0.00139817629179331,0.0179666077997197
"211","0500000US12021","Collier County, Florida",0.370569231347168,372678,76025,0.0213640098603122,0,0.0177749573201825
"212","0500000US12011","Broward County, Florida",0.634687952955675,1934516,61502,0.00981850639690568,0.00163641773281761,0.0176206773899517
"213","0500000US34001","Atlantic County, New Jersey",0.435939253779689,265498,63389,0.0109216835375599,0.0026638252530634,0.0175866127917571
"214","0500000US37159","Rowan County, North Carolina",0.278962067884522,140356,51927,0.0163934426229508,0,0.0173259499916324
"215","0500000US33009","Grafton County, New Hampshire",0.0924510033053988,89853,60588,0.0189125295508274,0.00709219858156028,0.0172585542970884
"216","0500000US55139","Winnebago County, Wisconsin",0.112392455133397,170394,58347,0.0196979645436638,0.00459619172685489,0.0172484616944251
"217","0500000US17113","McLean County, Illinois",0.204012642254304,172754,68784,0.0168302945301543,0.00420757363253857,0.0172254919969547
"218","0500000US17163","St. Clair County, Illinois",0.381919268849962,262600,57169,0.00840941854877463,0.00336376741950985,0.0170024384148917
"219","0500000US37001","Alamance County, North Carolina",0.357682696783361,163276,58490,0.00861008610086101,0.003690036900369,0.0169889953837014
"220","0500000US08001","Adams County, Colorado",0.498085744355527,503590,75804,0.0125,0.00238095238095238,0.016699220397348
"221","0500000US42073","Lawrence County, Pennsylvania",0.0787442516118596,86546,50547,0.0287878787878788,0,0.0166062379896417
"222","0500000US39029","Columbiana County, Ohio",0.0596922240981157,103062,53542,0.022667829119442,0.00610287707061901,0.0165351603721184
"223","0500000US39155","Trumbull County, Ohio",0.128299738866892,200281,47087,0.0122432859399684,0.00394944707740916,0.0159208366593427
"224","0500000US27123","Ramsey County, Minnesota",0.38078240219055,544886,68871,0.0114951966499713,0.00270958206749323,0.0157472667029382
"225","0500000US13095","Dougherty County, Georgia",0.746749835116313,89457,35062,0.00606060606060606,0,0.015520813679096
"226","0500000US42027","Centre County, Pennsylvania",0.144612977155672,162316,60706,0.0237430167597765,0,0.0154545179171421
"227","0500000US34035","Somerset County, New Jersey",0.434433544179349,330573,111587,0.0143798681845416,0.00539245056920312,0.015445023553471
"228","0500000US33017","Strafford County, New Hampshire",0.0939302685592378,129841,71765,0.0196987253765933,0.00753186558516802,0.0154258143100027
"229","0500000US42051","Fayette County, Pennsylvania",0.0815709509629957,131309,48509,0.0124740124740125,0.00623700623700624,0.0152626223308652
"230","0500000US37067","Forsyth County, North Carolina",0.430744465730098,375840,52017,0.00802568218298555,0.00180577849117175,0.0152567510265555
"231","0500000US55059","Kenosha County, Wisconsin",0.240508208795647,168356,65997,0.0100778744846541,0.00458085203847916,0.014855383216384
"232","0500000US12061","Indian River County, Florida",0.245382226515648,154241,59782,0.0172512938470385,0,0.0148532103398014
"233","0500000US53033","King County, Washington",0.401523979098263,2203836,102594,0.0156223467481746,0.00373577857021566,0.0148210400887437
"234","0500000US37023","Burke County, North Carolina",0.184400545714698,90157,47361,0.0155339805825243,0,0.0146349263972555
"235","0500000US55027","Dodge County, Wisconsin",0.101522148110142,87705,61300,0.0137130801687764,0.00632911392405063,0.0142429235564716
"236","0500000US55055","Jefferson County, Wisconsin",0.102356814936329,84733,71708,0.0197309417040359,0.00538116591928251,0.0141365153431003
"237","0500000US34041","Warren County, New Jersey",0.18146904412808,105715,84479,0.0267857142857143,0,0.014034705076245
"238","0500000US39109","Miami County, Ohio",0.076787072243346,105200,62451,0.0196820590461771,0.00529901589704769,0.0139607702050033
"239","0500000US39017","Butler County, Ohio",0.188522544251682,380607,68584,0.0128284709290296,0.00413821642871922,0.0138832057308852
"240","0500000US12097","Osceola County, Florida",0.679851140904296,353623,51760,0.0083210964268233,0,0.0137733869831976
"241","0500000US39139","Richland County, Ohio",0.141982894627585,120430,51783,0.0181733457595527,0,0.0137408387276034
"242","0500000US23011","Kennebec County, Maine",0.0536366097134842,121913,55389,0.0192012288786482,0.00614439324116743,0.0136813059481135
"243","0500000US25005","Bristol County, Massachusetts",0.168367083169175,560941,70402,0.0148391541682124,0.00381578250039748,0.0136084329132173
"244","0500000US08123","Weld County, Colorado",0.341680696993968,305885,78615,0.00975134080936129,0.00390053632374451,0.0135609211622061
"245","0500000US47157","Shelby County, Tennessee",0.640830108708785,935251,52614,0.00565045992115637,0.00144546649145861,0.0135035010011908
"246","0500000US37195","Wilson County, North Carolina",0.527150154722727,81436,38830,0.00693756194251734,0,0.0134788921928288
"247","0500000US34025","Monmouth County, New Jersey",0.246204922908728,621990,102870,0.0185627900435944,0.00393756152439882,0.0132505633989682
"248","0500000US37025","Cabarrus County, North Carolina",0.339869944151352,206988,72333,0.006875,0.004375,0.0130854142455856
"249","0500000US29077","Greene County, Missouri",0.123566553372572,289512,43752,0.00936914428482199,0.00312304809494066,0.013036132928839
"250","0500000US17097","Lake County, Illinois",0.382303996583508,702475,92511,0.0116976166106156,0.00350928498318468,0.0129979827669263
"251","0500000US39009","Athens County, Ohio",0.104281009879254,66503,41851,0.0161104718066743,0,0.0129167299870342
"252","0500000US12119","Sumter County, Florida",0.147269890795632,124995,60287,0.0194647201946472,0,0.0128744599863857
"253","0500000US25003","Berkshire County, Massachusetts",0.115937096863549,126353,58895,0.0160427807486631,0.00267379679144385,0.012849869485268
"254","0500000US26077","Kalamazoo County, Michigan",0.224108168122952,262998,56441,0.00794701986754967,0.0033112582781457,0.0126977690539021
"255","0500000US25009","Essex County, Massachusetts",0.294035461652897,784453,83810,0.0126668431202027,0.0030249177600484,0.0125828884314752
"256","0500000US12071","Lee County, Florida",0.325312162162162,740000,62240,0.010439235769155,0.00137876698837896,0.0125659623094507
"257","0500000US17037","DeKalb County, Illinois",0.230143132423856,104309,64131,0.0159529806884971,0,0.0123999628720186
"258","0500000US26145","Saginaw County, Michigan",0.305868257234392,191965,48303,0.00578480524489009,0.00231392209795604,0.0123880198992691
"259","0500000US20103","Leavenworth County, Kansas",0.211604137641939,81109,77070,0.0198473282442748,0,0.0123091005241243
"260","0500000US29189","St. Louis County, Missouri",0.338394763442468,996227,70022,0.0100348432055749,0.00209059233449477,0.0122716544997573
"261","0500000US12017","Citrus County, Florida",0.118495340920813,145415,50751,0.0172910662824208,0,0.0121863979583072
"262","0500000US13245","Richmond County, Georgia",0.650855592964849,201673,44973,0.0065359477124183,0,0.0121827849534217
"263","0500000US08031","Denver County, Colorado",0.456403971283518,704961,75646,0.00913317834606443,0.00199269345732315,0.012173700877278
"264","0500000US10003","New Castle County, Delaware",0.424601061916342,555976,76328,0.0135831381733021,0,0.012049092017347
"265","0500000US12085","Martin County, Florida",0.215997395132153,159701,70842,0.0175438596491228,0,0.0119593103148115
"266","0500000US54011","Cabell County, West Virginia",0.0990767797399738,94452,40788,0.014903129657228,0,0.0119502931158764
"267","0500000US08005","Arapahoe County, Colorado",0.395510785472894,644478,82710,0.00988421349901158,0.00254165489974583,0.0118254761060375
"268","0500000US42089","Monroe County, Pennsylvania",0.337728937728938,167895,62413,0.0121951219512195,0,0.0117989340512089
"269","0500000US36113","Warren County, New York",0.0619280664957663,64365,64985,0.0165593376264949,0.00643974241030359,0.0117138219561737
"270","0500000US12033","Escambia County, Florida",0.35553824593215,313249,53136,0.00998573466476462,0,0.0116434551296835
"271","0500000US08041","El Paso County, Colorado",0.306302394375653,700099,72830,0.0146718146718147,0,0.0115850060729971
"272","0500000US39157","Tuscarawas County, Ohio",0.0551631494561685,92308,53616,0.0140686550365785,0.0056274620146314,0.0115266405345186
"273","0500000US37157","Rockingham County, North Carolina",0.274256258880285,90791,43230,0.0091533180778032,0,0.0115217683666631
"274","0500000US28035","Forrest County, Mississippi",0.43177433304504,75155,39063,0.00658513640639699,0,0.0115099951391095
"275","0500000US12091","Okaloosa County, Florida",0.262087301821327,203478,64222,0.0137551581843191,0,0.0113933725927708
"276","0500000US24005","Baltimore County, Maryland",0.426024413349504,828645,77358,0.00997973657548126,0.00141843971631206,0.0112365485005662
"277","0500000US39013","Belmont County, Ohio",0.0723655186612159,68002,49780,0.02,0,0.0112302258477174
"278","0500000US21067","Fayette County, Kentucky",0.287137692412816,321964,58356,0.0116086235489221,0,0.0110761253617504
"279","0500000US39049","Franklin County, Ohio",0.368300514855154,1295510,64713,0.00737723466847703,0.00194614166100928,0.0109815215454584
"280","0500000US28049","Hinds County, Mississippi",0.755165069666443,239929,44964,0.00546448087431694,0,0.0109736843824294
"281","0500000US34015","Gloucester County, New Jersey",0.214320819628747,290961,89447,0.0115068493150685,0.00438356164383562,0.0109031705179176
"282","0500000US37045","Cleveland County, North Carolina",0.269246607778945,97134,44987,0.0090403337969402,0,0.0108347800894295
"283","0500000US34005","Burlington County, New Jersey",0.323787616974484,445610,88797,0.00920069005175388,0.00345025876940771,0.0107210623319818
"284","0500000US55087","Outagamie County, Wisconsin",0.123466224652344,185816,66234,0.00997375328083989,0.0047244094488189,0.0107064968098016
"285","0500000US19153","Polk County, Iowa",0.223227683579368,480487,66918,0.00901117385558092,0.00276342664904482,0.0106655706474164
"286","0500000US54107","Wood County, West Virginia",0.0480837056195627,85060,47944,0.0223880597014925,0,0.0106396833699739
"287","0500000US09005","Litchfield County, Connecticut",0.112634655716228,181667,81195,0.0170375521557719,0.00382475660639777,0.0106028775569852
"288","0500000US24043","Washington County, Maryland",0.210003396173644,150169,59140,0.0088809946714032,0.00213143872113677,0.0105828517204902
"289","0500000US11001","District of Columbia, District of Columbia",0.632471154371958,694906,92266,0.00757775434897206,0.00210859251449657,0.0105638427764258
"290","0500000US29071","Franklin County, Missouri",0.0486473406572133,103315,60953,0.0140350877192982,0.00701754385964912,0.0105542442548467
"291","0500000US18005","Bartholomew County, Indiana",0.178913310546994,82213,72555,0.0170827858081472,0,0.0103480905984892
"292","0500000US09013","Tolland County, Connecticut",0.15234191339589,151009,91028,0.0142296368989205,0.00441609421000981,0.0102748603466594
"293","0500000US37129","New Hanover County, North Carolina",0.227357385191144,228728,56382,0.01161995898838,0,0.0102109511450391
"294","0500000US09007","Middlesex County, Connecticut",0.15899522529489,162942,76518,0.0103434009102193,0.00413736036408771,0.0100811909727803
"295","0500000US37081","Guilford County, North Carolina",0.494071857080927,528243,55328,0.00492997198879552,0.00134453781512605,0.010057691769911
"296","0500000US37133","Onslow County, North Carolina",0.339192888560795,195066,49544,0.00409556313993174,0.00204778156996587,0.0100051469314379
"297","0500000US04003","Cochise County, Arizona",0.448856355715018,124864,48484,0.00691489361702128,0,0.00992860647059867
"298","0500000US37119","Mecklenburg County, North Carolina",0.530307162043839,1078128,69072,0.00588561910049972,0.00144364242087729,0.00961064723370074
"299","0500000US12115","Sarasota County, Florida",0.167093976362943,419680,66342,0.0148317170564746,0,0.00949578376215511
"300","0500000US36087","Rockland County, New York",0.365301797167167,324622,100916,0.00986912679682472,0.00268182793391976,0.00947965799959583
"301","0500000US01117","Shelby County, Alabama",0.218800466220106,213633,75614,0.0146443514644351,0,0.00941325013770778
"302","0500000US33005","Cheshire County, New Hampshire",0.0583968510985612,75963,66088,0.0131687242798354,0.00576131687242798,0.00938133468012203
"303","0500000US23003","Aroostook County, Maine",0.0588087384815631,67609,38768,0.0143790849673203,0,0.00934601195549866
"304","0500000US13215","Muscogee County, Georgia",0.595436348253162,193836,46934,0.00546946216955333,0,0.00934377285758089
"305","0500000US34027","Morris County, New Jersey",0.285274943310658,493920,116283,0.012975588299978,0.00329887838135034,0.00934174882333751
"306","0500000US17197","Will County, Illinois",0.36223114678361,690479,90134,0.00699504517633343,0.00320606237248616,0.00930226937390125
"307","0500000US44005","Newport County, Rhode Island",0.141768733725528,82952,81652,0.0193591455273698,0,0.00927592300530472
"308","0500000US25023","Plymouth County, Massachusetts",0.178349089455846,515461,90880,0.0136796318476959,0.00271071045829919,0.00922299517567201
"309","0500000US47037","Davidson County, Tennessee",0.437047320925725,687159,63938,0.00577118931764173,0.00135792689826864,0.00911820054170757
"310","0500000US29051","Cole County, Missouri",0.184139784946237,76632,61371,0.0121212121212121,0,0.00880651774886357
"311","0500000US37051","Cumberland County, North Carolina",0.564838033317824,330994,46292,0.00520833333333333,0,0.00878622539852399
"312","0500000US22051","Jefferson Parish, Louisiana",0.471288113985408,436126,56069,0.00689127105666156,0,0.00876732917719074
"313","0500000US12081","Manatee County, Florida",0.286568821237542,385506,64499,0.00608108108108108,0.00202702702702703,0.00874054631286673
"314","0500000US12015","Charlotte County, Florida",0.158250790537786,181522,54652,0.011437908496732,0,0.00865089517618038
"315","0500000US37147","Pitt County, North Carolina",0.453683226301321,178607,53401,0.00657894736842105,0,0.00862245489001465
"316","0500000US01003","Baldwin County, Alabama",0.167762244672291,212521,56439,0.0114192495921697,0,0.00861098666787704
"317","0500000US01015","Calhoun County, Alabama",0.277081335541801,114710,48156,0.00755939524838013,0,0.00858593964043666
"318","0500000US37183","Wake County, North Carolina",0.397427092878084,1071706,84215,0.00640904806786051,0.00226201696512724,0.00850412107414114
"319","0500000US29031","Cape Girardeau County, Missouri",0.13914976808372,78261,57908,0.0124688279301746,0,0.00834595150288948
"320","0500000US55127","Walworth County, Wisconsin",0.145843461351483,102850,63549,0.0133647798742138,0,0.00834534159293646
"321","0500000US44003","Kent County, Rhode Island",0.11274710626563,163543,74474,0.0131147540983607,0.00229508196721311,0.00829448621100609
"322","0500000US55073","Marathon County, Wisconsin",0.113154475386115,135452,65851,0.0156017830609212,0,0.00828123817489984
"323","0500000US18095","Madison County, Indiana",0.150419570693412,129418,55142,0.0113141862489121,0,0.00826876271732923
"324","0500000US39089","Licking County, Ohio",0.0958719480235231,173617,66013,0.00983864620228257,0.00314836678473042,0.00786399167367601
"325","0500000US01095","Marshall County, Alabama",0.190693927091617,95572,49467,0.00857142857142857,0,0.00786237250892972
"326","0500000US12019","Clay County, Florida",0.270996287012081,212228,76687,0.0110253583241455,0,0.00777678660506479
"327","0500000US34003","Bergen County, New Jersey",0.433087020870423,932420,108827,0.00804368681278135,0.00206626817209062,0.00765087441499171
"328","0500000US27053","Hennepin County, Minnesota",0.310877856019207,1247847,82369,0.00774128532820301,0.00155741835005268,0.00763577924734461
"329","0500000US26045","Eaton County, Michigan",0.170579959070311,109456,65409,0.0116009280742459,0,0.00761143906603903
"330","0500000US13063","Clayton County, Georgia",0.899322270078541,284184,51093,0.00394607037158829,0,0.00761042032528587
"331","0500000US24027","Howard County, Maryland",0.476380653467021,319251,121618,0.0082907038278356,0.00229317339918857,0.00759352017586734
"332","0500000US18085","Kosciusko County, Indiana",0.116075721914307,79026,64099,0.0135135135135135,0,0.00746337511428985
"333","0500000US17043","DuPage County, Illinois",0.329723250901625,930265,96403,0.00626204238921002,0.00289017341040462,0.00745322864329353
"334","0500000US54081","Raleigh County, West Virginia",0.125542855620387,75066,46540,0.00935672514619883,0,0.00740186299329467
"335","0500000US25017","Middlesex County, Massachusetts",0.275875763664918,1603943,107056,0.00946320435184235,0.0023811967566458,0.00725210088040426
"336","0500000US12053","Hernando County, Florida",0.218688405176108,186704,51031,0.00757575757575758,0,0.00721360596909671
"337","0500000US22033","East Baton Rouge Parish, Louisiana",0.55191885015219,444511,56451,0.0052434456928839,0,0.00717018391758736
"338","0500000US12009","Brevard County, Florida",0.254116838417814,587769,57305,0.00779007790077901,0,0.00712055020454041
"339","0500000US42017","Bucks County, Pennsylvania",0.157851409755094,626811,93767,0.0101035615054307,0.0030310684516292,0.00711731571004665
"340","0500000US26147","St. Clair County, Michigan",0.0878211377000723,159005,59837,0.0137551581843191,0,0.00707852637248879
"341","0500000US37063","Durham County, North Carolina",0.574401014886931,312153,65317,0.00572792362768496,0,0.00690599303390627
"342","0500000US55063","La Crosse County, Wisconsin",0.101259817169775,118033,58921,0.0122605363984674,0,0.00688026995763269
"343","0500000US23019","Penobscot County, Maine",0.0619736885489136,151645,50449,0.0132963988919668,0,0.0068176184690832
"344","0500000US37035","Catawba County, North Carolina",0.243874008564985,157852,52436,0.00694444444444444,0,0.00679576353673945
"345","0500000US28047","Harrison County, Mississippi",0.361713650068792,204966,50119,0.0054249547920434,0,0.0067643134285981
"346","0500000US26017","Bay County, Michigan",0.0991782401845356,104045,49610,0.00986842105263158,0,0.00650929854100374
"347","0500000US53063","Spokane County, Washington",0.153414698302886,505623,59974,0.00957854406130268,0,0.00650006229051373
"348","0500000US27137","St. Louis County, Minnesota",0.0886133608305218,199778,60434,0.00667556742323097,0.00300400534045394,0.00649168740246899
"349","0500000US18053","Grant County, Indiana",0.150757861398085,66305,47206,0.00753295668549906,0,0.00643807155941088
"350","0500000US39085","Lake County, Ohio",0.116988690427053,230159,64076,0.0113122171945701,0,0.00627439461655412
"351","0500000US37071","Gaston County, North Carolina",0.273495829843027,219656,56595,0.00644405389572349,0,0.00618734028445127
"352","0500000US10005","Sussex County, Delaware",0.247379071799169,224348,65155,0.00770547945205479,0,0.00611196618384417
"353","0500000US37021","Buncombe County, North Carolina",0.163075570562218,257071,54970,0.00790513833992095,0,0.00603428389002317
"354","0500000US08059","Jefferson County, Colorado",0.217086043686579,575417,90040,0.00597269624573379,0.00255972696245734,0.00596408402764535
"355","0500000US36103","Suffolk County, New York",0.320737138303767,1483358,106228,0.00695410292072323,0.00186767335585138,0.00592159243207689
"356","0500000US13097","Douglas County, Georgia",0.593097868541457,143376,62669,0.00458015267175573,0,0.00584841145318236
"357","0500000US13045","Carroll County, Georgia",0.289666922225062,117390,61133,0.00625,0,0.00571743595601523
"358","0500000US54033","Harrison County, West Virginia",0.0583314925263235,67905,54314,0.0121951219512195,0,0.00563473442038941
"359","0500000US26125","Oakland County, Michigan",0.279549782805315,1256016,81190,0.00564042303172738,0.00125342734038386,0.0055129887429655
"360","0500000US35001","Bernalillo County, New Mexico",0.611327286962753,678203,56115,0.00378071833648393,0,0.00547368491618604
"361","0500000US19169","Story County, Iowa",0.162616418923086,97278,63107,0.0081537565521258,0,0.00541389650507834
"362","0500000US17093","Kendall County, Illinois",0.303736762001395,126152,104858,0.00970873786407767,0,0.00530221619739052
"363","0500000US37057","Davidson County, North Carolina",0.198389635549098,165180,53473,0.00606060606060606,0,0.00524551994758987
